Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Id
44732,0.606059028,-2.287643775,0.467623655,-0.927648464,-2.1084873,-0.578758334,-0.505926454,-0.246562995,-1.999801485,1.139524409,0.468338309,0.034434424,1.617182568,-0.448348623,0.896604535,-0.633808763,0.845992584,-0.758754448,-0.941238727,0.559365309,-0.037206681,-0.628138948,-0.111443934,0.600576033,-0.12978063,-0.461912491,-0.012187448,0.10774418,435.7,0,1811
44733,1.167421172,-0.152282094,0.614037867,-0.071604844,-0.602293399,-0.377311873,-0.288599565,-0.007966278,0.025673167,-0.038544287,1.308249012,1.22105251,0.914151584,0.113219822,0.518861482,0.797336722,-0.831512993,0.087471024,0.355913645,0.091198354,-0.131373365,-0.477007441,0.058782046,0.07129403,0.035521775,0.784364007,-0.068936993,0.009874703,44.25,0,1812
44767,-4.210654808,-5.541997541,1.023185771,-1.750921691,1.546975778,-0.515090942,-1.623233957,0.312586281,1.148724601,-0.921916036,0.197559467,1.200045579,0.317825634,-0.626631123,0.700799675,-3.258617142,1.440913214,-1.007459359,-1.927019004,-1.332861641,-0.503314591,-0.022851826,-0.025879585,-0.491034584,-1.171231768,-0.240995736,1.022128946,-0.18593046,522.08,0,1813
44788,1.058670563,-0.835985723,0.920636815,0.550382759,-1.299385234,0.257889259,-0.914685617,0.295109162,-0.516353958,0.829685042,0.939082662,0.118821841,-1.250139302,0.267313894,0.008489191,-1.531832867,0.121818649,1.585931031,-1.273223809,-0.517927833,-0.123528008,0.05826239,-0.05546383,0.16877626,0.321658384,-0.225340039,0.068638451,0.031860782,79,0,1814
44789,-3.182327028,-0.261143612,1.874476858,1.470580082,-0.9384171,1.526957289,-1.309723102,1.489184742,0.669822223,-0.479721227,0.533557547,1.438897541,-0.250893965,-0.251033762,-0.966243435,-0.837825147,1.075366733,-0.218148778,0.581283587,-0.437667332,0.106733766,0.73002305,-0.013819233,-0.213342607,0.314837141,-0.102276952,-0.23509096,-0.075115293,9.47,0,1815
44790,0.692276201,-2.513898011,0.485395007,-1.175588931,-2.243906392,-0.052841459,-1.05049012,0.034011377,-1.639606652,1.406745463,0.773036244,-0.682541836,-0.095707164,-0.173576073,0.404122468,0.384537536,0.001743383,1.095627589,-0.157733681,0.469342417,0.119497605,-0.234329319,-0.308621103,-0.030565353,0.01231124,-0.256554986,-0.020133948,0.088110688,410.62,0,1816
44791,1.303242862,-0.53060615,0.56583394,-0.828060808,-0.851255762,-0.244176958,-0.68827313,0.065037956,-1.0982536,0.719475083,1.804668432,0.439010251,0.465346615,-0.002937717,0.324757917,1.123344716,0.223187742,-1.579332649,0.534584945,0.0905753,-0.006139138,-0.142648601,0.139116363,0.002301948,0.13664008,-0.470904406,0.023666122,0.011438514,17.99,0,1817
44805,-1.072027724,0.030907508,1.553556877,-1.732657196,0.46950864,-0.816386147,0.568979167,-0.09085945,-1.757130778,-0.040118551,2.202421367,-0.039581998,0.135679492,-1.145223369,-0.326554647,1.243991368,0.819474196,-1.489747677,-0.018708043,0.534074638,-0.228305177,-0.81390978,0.103919657,0.079518886,0.172959255,-0.737814768,0.081819433,-0.079058665,60,0,1818
44818,1.185762622,-0.071358626,0.252055297,0.14340194,-0.567192545,-1.093416373,0.124821755,-0.297789386,0.073514908,-0.16089624,-0.166373577,0.496122643,0.741933912,0.123186342,0.985700481,0.207074549,-0.341022298,-0.455470558,-0.069380717,0.085253318,0.058696857,0.108940599,-0.104540675,0.498453166,0.382659779,1.061929045,-0.091252335,0.012384766,60.9,0,1819
44879,0.158173153,1.737690517,0.998434596,4.326035884,0.746062008,-0.170675263,1.242134231,-0.548906809,-1.625980689,2.58408272,-0.534106185,-0.983194867,-0.206588364,0.116029063,0.872988624,-0.474551962,-0.043303376,-0.11813325,0.869239614,0.490819082,0.001707639,0.594699713,0.01508717,0.385576865,-1.143555505,0.144116955,0.286180217,-0.065377759,3.8,0,1820
44891,-0.458079896,0.841274076,1.79737005,1.317352588,0.183399333,0.015767392,1.188330016,-0.433958856,0.007559365,0.396425076,-0.099074619,0.184656906,-0.044242307,-0.460542389,0.249826471,-1.484399339,0.516246913,-0.870517146,0.607139899,0.265704933,-0.102299081,0.397219772,-0.159045103,0.420381483,-0.184034847,-0.312545876,-0.011152537,-0.239846643,58.35,0,1821
44898,-1.191464522,0.972066952,1.511930706,2.48913905,-0.786405681,0.772866538,0.92298148,0.191821305,-1.114714576,0.527758187,-0.433995305,-0.396381729,0.040635478,0.168983353,1.346483466,0.299862901,-0.077579053,-0.351722685,-0.276309701,-0.173660109,-0.052725689,-0.025743987,0.318075854,0.048398104,-0.717898689,-0.161884251,-0.274165444,-0.126774251,199,0,1822
44921,0.708099449,-1.476966888,-0.128570189,-0.551451935,-0.833946371,0.227889636,-0.169075715,0.045723534,-1.273948491,0.635015136,1.694086686,0.828877562,0.458437977,0.426691522,0.661704389,-1.69851615,0.293023589,0.491072682,-1.289319016,0.082045608,-0.098740242,-0.41777586,-0.168752582,-0.235621425,-0.002285882,1.050379138,-0.090098371,0.039290614,301.5,0,1823
44954,-1.892657346,0.230252605,2.222639024,3.268958701,0.640978934,0.20195681,0.356352717,-0.339805752,-0.653614824,1.293047853,0.023453884,0.381311018,0.907438953,-0.742275656,0.487872681,-0.890626118,0.554081494,-1.102656017,0.919543033,-0.724647699,-0.463816073,-0.163845821,0.580217081,0.432045713,0.197645709,0.088954115,-0.396614647,-0.358289121,6.83,0,1824
44974,1.296191367,0.231264791,0.160400565,0.428343561,-0.031880684,-0.494893159,0.099831452,-0.188251359,0.012679991,-0.087311221,-0.866018095,0.403540003,1.047811145,0.07560547,1.030646858,0.521539284,-0.760801785,-0.337909794,0.189247609,-0.003858577,-0.298465637,-0.857455048,0.015073269,-0.444162138,0.344624721,0.143336663,-0.028644518,0.013893463,13.99,0,1825
44985,-0.774715892,-3.911551255,-0.443203171,-0.602082979,-2.135918804,-0.020101761,0.63352419,-0.176905903,1.542112795,-1.485810694,1.056988078,1.486826003,0.472034262,0.129386793,0.759305823,-0.002326157,-0.433399135,0.981879172,0.753625618,2.093594254,0.78198847,0.115285129,-1.086187449,0.146151384,0.123868934,0.004346467,-0.155332224,0.193156884,1053,0,1826
45002,0.667302065,-1.469923532,0.560059966,-0.477620618,-1.025221485,0.733524511,-0.473240662,0.154836939,2.264363586,-1.491629978,-1.235756025,1.590951009,1.340142393,-0.92007776,-0.001330255,-1.094406447,0.256362968,-0.339604915,0.830263451,0.514878515,0.082806289,0.183680996,-0.430951782,-0.673228964,0.591940142,-0.556405761,0.089077428,0.075404694,287.91,0,1827
45017,0.936181621,-0.306992144,0.284804896,1.084374428,-0.099939766,0.490927032,-0.10981027,0.064514359,0.23095618,-0.098227995,-1.014884256,0.249957438,0.90446763,-0.004453869,1.496737667,0.448490721,-0.730866458,0.029779451,-0.656424411,0.219845215,0.176249965,0.281140943,-0.301230698,-0.911571268,0.525720642,-0.226497857,0.034538129,0.046433237,156.9,0,1828
45043,0.22964956,-2.340608899,-0.243579571,-0.231805075,-1.420193098,-0.387852585,0.231101385,-0.268662547,-0.940992655,0.303481544,0.076581948,-0.254981344,0.705502703,-0.061752095,1.059199478,0.908858936,0.504097827,-1.785175676,-0.031470648,1.269840119,0.501230066,0.072094845,-0.510794662,0.140481232,0.176801566,-0.28767874,-0.087564907,0.117357142,601,0,1829
45058,-1.424481856,-0.318755985,1.102526341,-1.574104196,-0.155082503,-0.505834502,-0.457593696,0.647383891,-1.464962125,-0.04548543,1.135961293,0.513012432,0.373276434,-0.006959984,-1.221478219,0.944511472,0.440275947,-1.543371105,0.132179421,0.331785507,0.236849333,0.336876216,0.004349416,0.02793699,-0.103573447,-0.470306994,0.24138504,0.000925146,40,0,1830
45109,1.294129281,0.08385418,-0.166899533,-0.026110875,-0.13927247,-1.01357403,0.304445348,-0.261076769,0.038694,-0.131525853,-0.710874234,-0.161038588,-0.356323031,0.492908643,0.9458883,0.299179823,-0.369363683,-0.771431818,0.47835827,-0.041262893,-0.471043184,-1.482442153,0.128493865,-0.144329681,0.147622836,0.654529991,-0.109169557,0.001268552,29.99,0,1831
45114,-1.386588612,1.650060171,0.721674234,1.254114808,-0.522614679,0.119190686,-0.253834658,1.123501982,-0.673650495,-0.0614682,0.9430264,1.113817061,-0.39779216,0.835313447,-0.532361244,-0.847948152,0.795559178,-0.163227787,0.902048323,0.011343903,0.075378543,0.356962629,-0.019543915,0.237642081,-0.05599413,-0.242671595,0.290884269,0.112345977,0.89,0,1832
45165,-0.720308521,0.359009465,2.502564194,0.005940782,-0.208802914,1.074312193,-0.226841698,0.625741028,0.090066197,-0.649785007,1.122206572,0.554224488,-0.915393468,-0.091032134,-0.108363043,-0.3306929,0.221833354,-0.365504469,-0.252246631,-0.101453915,0.094247176,0.399547844,-0.102343635,-0.275176034,-0.333519445,0.339885257,0.117150422,0.092052677,11.5,0,1833
45170,1.087528944,0.009744374,0.115596578,1.314105074,0.064273942,0.151261411,0.141927567,-0.001292103,0.30700586,-0.154338406,-1.0010323,0.402783371,0.064182083,0.028999949,-0.057074688,-0.562729483,0.064744545,-0.801685846,-0.184728637,-0.045614175,-0.099999005,-0.179454699,-0.182047658,-0.43805383,0.716144459,-0.286131664,0.028500228,0.021163633,68.01,0,1834
45216,1.28656239,-0.789835441,0.839680619,-0.863657514,-1.099304547,0.263461514,-1.180611116,0.226627359,-0.673958299,0.720883495,1.34567169,0.149659621,0.491051331,-0.284830394,0.66716287,1.46991688,-0.048032346,-0.724866676,0.272145234,0.121526341,0.449625697,1.234707695,-0.139727279,-0.245540657,0.370905605,-0.019242787,0.048739973,0.011775971,24.99,0,1835
45222,1.215796699,0.179649634,0.483374457,1.205543953,-0.247830171,-0.267640448,-0.000726707,-0.081698998,0.449472508,-0.182229276,-1.085740763,0.582450803,0.454332141,-0.167643276,-0.183307695,-0.16472619,-0.272347309,-0.435733842,0.231604269,-0.093967938,-0.278335951,-0.61346291,-0.046260385,-0.121376436,0.599428197,-0.497219806,0.039354943,0.024384191,15.14,0,1836
45233,-1.633375564,1.435765477,-1.184789983,-0.318712787,2.148642385,3.320356278,-0.343808233,1.396931139,-0.438806909,0.458953166,-0.438114038,-0.060885171,0.075448031,0.692056062,1.22283815,0.119331162,-0.493768285,0.553326258,0.767339213,0.078278445,0.067446322,0.173421489,-0.024511756,1.003655344,0.029721699,-0.352114397,-0.244227867,-0.102212638,6.07,0,1837
45241,1.327959509,-0.845264998,0.997356151,-0.458450111,-1.46359269,-0.09013038,-1.082175271,0.056812335,-0.011429392,0.474098121,-1.324577028,0.019146849,0.535942983,-0.646019347,0.128731972,-1.161054628,-0.024174405,1.110805188,-0.416211362,-0.422041584,-0.50190342,-0.814610385,0.066957718,-0.083128506,0.06903731,0.989202538,-0.008780243,0.019701607,23.89,0,1838
45275,-1.523618678,1.176379717,1.039715921,0.942516683,-0.298534339,-0.498586722,1.373385428,-0.513674216,0.183004,1.139940399,-0.346285796,-0.568339585,-0.484032375,-0.077243438,1.465128687,-0.493085159,-0.203900633,0.108603958,0.749633776,0.071452902,-0.136236132,0.390720897,0.005712125,0.395638431,0.231203201,-0.23783182,0.1679774,0.105488527,110.57,0,1839
45278,-1.923088631,-1.977794004,2.165733301,-1.570514598,1.070286363,-0.984459886,-1.444457881,0.410182626,-1.055808321,0.138374524,0.293081954,-0.770576566,-0.355157577,-0.237218292,0.032983753,2.059682626,-0.642328089,0.153338604,0.342037716,0.65952298,0.593894493,0.896981405,-0.063041225,-0.494846494,0.594924869,-0.097795202,-0.03502832,0.085570565,49.99,0,1840
45285,1.212615088,0.289516216,0.273109156,0.645875157,-0.204681846,-0.608127808,-0.005695259,-0.052779443,0.062039652,-0.320425105,0.117532544,0.203234133,-0.013626162,-0.215393255,1.37002337,0.196445813,0.285619998,-0.721071667,-0.555316304,-0.126195396,-0.262397491,-0.733650769,0.161323933,0.027913396,0.135775996,0.124835339,-0.008063188,0.026972076,1.98,0,1841
45305,1.169761649,0.224159163,0.288478865,0.531172213,-0.163240382,-0.286386573,-0.122390404,0.105959978,-0.166964197,-0.145648058,1.779285871,0.783862069,-0.299125817,0.021091058,0.691868282,0.403151547,0.045327364,-0.20005225,-0.263348277,-0.127920463,-0.213201479,-0.638202654,0.150941349,-0.033771702,0.099238236,0.108227248,-0.013201293,0.016332699,1.98,0,1842
45312,1.212578376,-0.150456643,1.100272595,0.775633897,-0.900816908,-0.095252559,-0.627491956,0.089566393,0.935692638,-0.242158971,-1.031372377,0.392359286,0.239186515,-0.455614998,0.211259339,0.26109438,-0.312692005,-0.135370905,0.095066774,-0.086344875,-0.115679978,-0.124057435,-0.011789055,0.077264267,0.308015645,0.338556582,0.017835383,0.023462112,5.98,0,1843
45368,-1.955782576,1.79658538,0.861313619,3.308899298,-1.28643956,0.259701325,0.434870113,0.49008028,-1.671190355,0.829538736,-0.75428975,-0.527244781,-0.012889061,0.80210611,1.741862822,-0.036385645,0.559720941,0.328618317,1.512272257,-0.459129152,0.132031113,0.378438437,0.011762232,0.410227826,0.224143354,0.422000977,-0.64648928,-0.071002664,153.19,0,1844
45373,-0.384142564,0.465833281,2.748971357,0.23072985,-0.25745389,0.020806904,0.448656863,-0.308628493,0.510303172,-0.190919322,0.15696044,0.873905762,1.046690877,-1.124341786,0.062187453,-0.64791102,0.010382274,-0.886627029,-0.434521702,0.080000509,0.020040785,0.643712301,-0.051895068,0.674324398,-0.812899292,0.127312883,-0.261676296,-0.281519795,9.99,0,1845
45398,0.198238886,-2.717671554,0.29288395,0.018574997,-1.883742619,0.212030907,-0.265948837,-0.115572646,-0.015025093,0.075369799,-1.150517434,0.011168084,1.006481408,-0.959376073,-0.64618233,0.940804273,0.471263784,-1.334851303,0.916480351,1.359496115,0.346014517,-0.176620951,-0.607377706,-0.058723546,0.256153883,-0.279064471,-0.057332002,0.127993091,621.36,0,1846
45410,1.184706762,-0.202350528,0.195306011,0.921471009,0.306308694,1.564818769,-0.531851769,0.436874228,0.83069504,-0.136655096,-0.729100579,0.674107371,-0.249640128,-0.243056237,-1.209683426,-0.148191278,-0.410435364,0.21136527,0.738532854,-0.129642715,-0.143858503,-0.094529587,-0.304044167,-1.679865346,0.809601475,-0.184339075,0.065186544,-0.004188203,16.95,0,1847
45418,-1.407947908,0.712449253,2.024565625,-0.005056233,2.460006338,-2.296920603,-1.723661968,-0.810960442,-0.167448727,-0.266553609,-0.745644635,-0.069912393,-0.85152659,0.523693367,0.281346468,0.265297281,-0.532382889,-0.229234724,-1.267721326,-0.576382264,0.844872509,-0.70656695,-4.089176931,0.548476364,-0.17300814,-0.539825854,0.249469772,0.178144737,3.49,0,1848
45456,1.080292174,0.013900328,0.800012618,1.806233017,-0.303345316,0.395565755,-0.251863279,0.157667625,-0.061264078,0.316809206,-0.870988042,0.159149437,0.001428261,-0.204722246,-0.19465753,0.253678986,-0.012708687,-1.234274629,-0.521877396,-0.048334819,-0.36697208,-1.039350609,0.143025219,-0.267009609,0.007264697,0.703818836,-0.047020801,0.017576718,49.9,0,1849
45462,-0.503110905,0.491280765,1.519670522,1.108191792,-0.142865429,-0.802012385,0.214364447,-0.078326249,-0.432973822,0.109005011,-0.497585396,-0.901556554,-1.124661621,0.483649674,1.964149757,-0.456263076,0.329062112,0.26854786,1.542902333,0.141944478,0.097160973,0.170784489,-0.19948037,0.407314504,0.2764132,0.709749742,-0.205180877,0.030133648,23.38,0,1850
45463,-1.476893436,2.122313792,-1.22946956,1.201848798,-0.343264388,-1.317703909,-1.528142159,-0.620953383,-1.213040323,-2.975267248,3.532219602,-3.68263987,-1.154777486,-5.165229227,-0.240091425,-2.404927288,-5.671738641,-0.994293951,-0.289935891,0.276893466,1.186035605,-0.04021487,-0.238930087,0.110144326,0.04541837,-0.569232317,0.481018702,-0.047555443,1,1,1851
45479,1.532722304,-1.3752574,-0.771330706,-2.310391101,0.743838522,3.62513103,-1.728808905,0.8950463,-1.495575547,1.324959365,-0.562024548,-0.746328123,0.350909855,-0.583771336,-0.307721769,-0.402550195,0.362418573,-0.008036996,0.55405716,-0.221234322,-0.572107664,-1.276249133,0.142474846,0.956653124,0.363801227,-0.411375099,0.05629407,0.020799473,13.95,0,1852
45501,1.001991715,0.04793838,-0.349001552,1.493958437,0.186938875,0.190965634,-0.001112104,0.147140195,0.58041534,-0.792937991,-0.984171728,-0.567380065,-1.10559225,-1.381213542,0.405490421,0.279890165,1.13216021,0.092992976,-0.298920455,0.016003673,-0.334417439,-1.014314673,-0.128427316,-0.946241838,0.456090275,-0.453205972,0.046627092,0.064698354,105.99,1,1853
45502,-0.421960649,0.724607274,1.219130786,0.966396581,0.095286895,-0.771112321,0.9114589,-0.168807758,-0.653663182,-0.257884324,-0.557654131,-0.210273577,-0.101152479,0.386623979,1.03665404,-0.309042455,-0.183544286,0.159801087,0.420105328,0.169318151,0.207265463,0.483783085,0.015027466,0.385443045,-0.228710296,-0.336381886,0.144886615,0.171693458,70.92,0,1854
45527,-1.685156684,-0.651756249,2.045641534,0.458590938,0.058527942,-0.214020005,0.175574213,0.139811105,0.020714384,-0.518581238,0.892398495,1.188834677,0.714615333,-0.361278386,-0.724298917,0.58925745,-0.97341814,0.746165074,-0.638575684,0.024676877,0.329127269,0.913305878,0.010557769,0.37853221,-0.102069678,-0.481381416,0.053333186,0.28287677,178.05,0,1855
45533,1.21497701,-0.000416438,0.773987641,0.892204612,-0.134237587,0.927356501,-0.600348104,0.2438284,0.510340799,-0.070547656,-0.064092946,1.479678622,1.60861522,-0.52851651,-0.580213906,0.602891862,-1.073905548,0.700126157,0.581930943,0.002810189,-0.086265408,0.008727628,-0.198549493,-0.993997068,0.615666776,-0.346083094,0.07709488,0.016541176,4.99,0,1856
45541,-1.519243531,2.308492454,-1.50359932,2.064100584,-1.000845058,-1.016897033,-2.05973052,-0.275166375,-1.562206097,-2.755796928,3.43824826,-3.52152936,-0.918761288,-4.452100249,0.499313754,-2.907903434,-5.248646395,-0.936814653,1.160120294,0.175018552,1.307871432,0.102825644,-0.017746283,0.149695926,-0.096602468,-0.369114568,-0.019244093,-0.208319092,1,1,1857
45547,-0.947094912,-0.333543974,1.460600292,0.365640243,-2.056124925,3.581847359,1.385002864,0.529443563,0.062255106,-0.752757032,1.863509787,0.923311507,-0.310800511,-0.236253116,0.913252964,-1.741461622,1.660381887,-1.614661372,0.9622789,0.135014235,0.024795051,0.521844439,0.424149351,-0.911994194,-0.873701397,1.258049123,0.232051219,-0.01562732,490.94,0,1858
45548,-0.342132147,1.091124936,1.282728826,0.068075932,-0.022497586,-0.996726521,0.676304116,-0.042249762,-0.312035733,-0.495759201,-0.304700677,-0.371574615,-0.4321859,-0.319778149,0.954139112,0.408193765,0.040088748,-0.071258411,-0.087686736,0.079272396,-0.269849935,-0.734147857,-0.007354096,0.319161064,-0.179145709,0.07368337,0.241931638,0.097139416,3.59,0,1859
45555,1.238437367,0.563486382,-0.341216104,0.720265296,-0.304927239,-1.635994715,0.088080128,-0.212831423,0.203021214,-1.072480651,0.597112251,-0.455702312,-0.745442362,-1.965567755,1.346431297,0.905098942,1.619935509,0.621614071,-0.53685839,-0.079072023,-0.192037278,-0.526777857,0.026663336,0.532098115,0.284843452,0.522885065,-0.023785695,0.063598033,1,0,1860
45570,1.188559524,0.390794382,1.152102142,2.429447581,-0.214647697,0.549518095,-0.416623161,0.094322753,-0.22186606,0.50026198,-1.300599326,0.641822829,1.817569196,-0.645816555,0.015522664,0.971271135,-0.958928599,-0.014207268,-0.675330661,-0.020123023,-0.080823684,-0.06756377,-0.075059578,-0.428805394,0.43361665,-0.001834669,0.046469987,0.031772809,3.8,0,1861
45578,0.976467082,-1.795032916,0.43212774,-1.124044949,-1.908015582,-0.797127738,-0.658561242,-0.294486915,-1.899849258,1.262357433,-0.279143676,-0.382017605,1.424391757,-0.487230558,0.696218796,-0.19227266,0.385175602,-0.131924666,-0.332213005,0.28556577,-0.194042554,-0.78534357,-0.070536771,0.377032409,0.060059345,-0.442299946,-0.002945955,0.079169964,285.7,0,1862
45582,-0.523035663,0.447408346,2.34074333,1.096767484,-0.695114822,0.264760812,0.568477399,-0.00271564,-0.024593088,-0.001855601,0.163914911,0.252586078,0.651181912,-0.420148863,1.732169546,-0.161184334,-0.188644256,-0.04936648,-0.451073332,0.500515027,0.207505178,0.765794569,0.19073397,0.386999182,-0.188600386,-0.305239128,0.166401583,-0.096053958,127.86,0,1863
